"Activity","StartWeek","StartDay","StartDate","StartTime","EndDay","EndDate","EndTime","Duration","StaffMember","Room","StudentSets","Department","Size"
"ned","46","Tue","2018-11-13","09:30","Tue","2018-11-13","10:00","0:30","LMU","B114 (0)","2MM2","","0"
"vervang","46","Tue","2018-11-13","09:30","Tue","2018-11-13","10:00","0:30","JBO","","DTP-PM","","0"
"examen","46","Tue","2018-11-13","10:15","Tue","2018-11-13","10:45","0:30","YWI","","","","0"
"gamedes","46","Tue","2018-11-13","10:15","Tue","2018-11-13","10:45","0:30","JWO","A130 (0)","1GA1","","0"
"ned","46","Tue","2018-11-13","10:15","Tue","2018-11-13","10:45","0:30","MVE","B115 (0)","2GA1","","0"
"ned","46","Tue","2018-11-13","10:15","Tue","2018-11-13","10:45","0:30","LMU","B114 (0)","2MM2","","0"
"ond","46","Tue","2018-11-13","10:15","Tue","2018-11-13","10:45","0:30","MKU","B116 (0)","2GA2","","0"
"project","46","Tue","2018-11-13","10:15","Tue","2018-11-13","10:45","0:30","CPE","A224 (0)","1GD1","","0"
"project","46","Tue","2018-11-13","10:15","Tue","2018-11-13","10:45","0:30","RBA","A225 (0)","1GD2","","0"
"vervang","46","Tue","2018-11-13","10:15","Tue","2018-11-13","10:45","0:30","JBO","","DTP-PM","","0"
"project","46","Tue","2018-11-13","10:15","Tue","2018-11-13","11:45","1:30","RBR","A127 (0)","3GD1","","0"
"project","46","Tue","2018-11-13","10:15","Tue","2018-11-13","11:45","1:30","CSP","A128 (0)","3GA1","","0"
"project","46","Tue","2018-11-13","10:15","Tue","2018-11-13","11:45","1:30","ATE","A129 (0)","3GA2","","0"
"gameplay","46","Tue","2018-11-13","10:15","Tue","2018-11-13","12:15","2:00","LKR","A223 (0)","2GD2","","0"
"sac","46","Tue","2018-11-13","10:15","Tue","2018-11-13","12:15","2:00","DWO","","","","0"
"rek","46","Tue","2018-11-13","10:45","Tue","2018-11-13","11:45","1:00","JBO","A114 (0)","2DP2","","0"
"ond","46","Tue","2018-11-13","10:45","Tue","2018-11-13","12:15","1:30","MKU","B116 (0)","2GA1","","0"
"gamedes","46","Tue","2018-11-13","10:45","Tue","2018-11-13","12:45","2:00","JWO","A130 (0)","1GA2","","0"
"k0072","46","Tue","2018-11-13","10:45","Tue","2018-11-13","12:45","2:00","YWI","B114 (0)","1GA1","","0"
"k0072","46","Tue","2018-11-13","10:45","Tue","2018-11-13","12:45","2:00","CPE","A224 (0)","1GD1","","0"
"k0072","46","Tue","2018-11-13","10:45","Tue","2018-11-13","12:45","2:00","RBA","A225 (0)","1GD2","","0"
"ned","46","Tue","2018-11-13","10:45","Tue","2018-11-13","12:45","2:00","MVE","B115 (0)","2GA2","","0"
"pauze","46","Tue","2018-11-13","11:45","Tue","2018-11-13","12:15","0:30","JBO","","","","0"
"3d","46","Tue","2018-11-13","11:45","Tue","2018-11-13","12:45","1:00","MJA","A128 (0)","2GD1","","0"
"vb bpv","46","Tue","2018-11-13","11:45","Tue","2018-11-13","12:45","1:00","MRE","A129 (0)","3GA2","","0"
"pauze","46","Tue","2018-11-13","12:15","Tue","2018-11-13","12:45","0:30","LMU","","","","0"
"eng","46","Tue","2018-11-13","12:15","Tue","2018-11-13","13:45","1:30","HBE","B214 (0)","3GA1","","0"
"rek","46","Tue","2018-11-13","12:15","Tue","2018-11-13","13:45","1:30","JBO","B116 (0)","3GD1","","0"
"pauze","46","Tue","2018-11-13","12:45","Tue","2018-11-13","13:15","0:30","CPE","","","","0"
"pauze","46","Tue","2018-11-13","12:45","Tue","2018-11-13","13:15","0:30","HAL","","","","0"
"pauze","46","Tue","2018-11-13","12:45","Tue","2018-11-13","13:15","0:30","JWO","","","","0"
"pauze","46","Tue","2018-11-13","12:45","Tue","2018-11-13","13:15","0:30","LKR","","","","0"
"pauze","46","Tue","2018-11-13","12:45","Tue","2018-11-13","13:15","0:30","MRE","","","","0"
"pauze","46","Tue","2018-11-13","12:45","Tue","2018-11-13","13:15","0:30","MVE","","","","0"
"pauze","46","Tue","2018-11-13","12:45","Tue","2018-11-13","13:15","0:30","RBR","","","","0"
"pauze","46","Tue","2018-11-13","12:45","Tue","2018-11-13","13:15","0:30","DWO","","","","0"
"pauze","46","Tue","2018-11-13","12:45","Tue","2018-11-13","13:15","0:30","ATE","","","","0"
"pauze","46","Tue","2018-11-13","12:45","Tue","2018-11-13","13:15","0:30","CSP","","","","0"
"pauze","46","Tue","2018-11-13","12:45","Tue","2018-11-13","13:15","0:30","RBA","","","","0"
"pauze","46","Tue","2018-11-13","12:45","Tue","2018-11-13","13:15","0:30","MJA","","","","0"
"pauze","46","Tue","2018-11-13","12:45","Tue","2018-11-13","13:15","0:30","MKU","","","","0"
"pauze","46","Tue","2018-11-13","12:45","Tue","2018-11-13","13:15","0:30","BHN","","","","0"
"ned","46","Tue","2018-11-13","12:45","Tue","2018-11-13","14:45","2:00","LMU","B114 (0)","2GD2","","0"
"3d","46","Tue","2018-11-13","13:15","Tue","2018-11-13","14:15","1:00","MJA","A128 (0)","2GD1","","0"
"2d","46","Tue","2018-11-13","13:15","Tue","2018-11-13","14:45","1:30","MRE","A129 (0)","2GA1","","0"
"3d","46","Tue","2018-11-13","13:15","Tue","2018-11-13","14:45","1:30","CPE","A224 (0)","2GA2","","0"
"burger","46","Tue","2018-11-13","13:15","Tue","2018-11-13","14:45","1:30","DWO","B115 (0)","1GA2","","0"
"gameplay","46","Tue","2018-11-13","13:15","Tue","2018-11-13","14:45","1:30","LKR","A223 (0)","1GD2","","0"
"gametech","46","Tue","2018-11-13","13:15","Tue","2018-11-13","14:45","1:30","BHN","A130 (0)","1GA1","","0"
"ned","46","Tue","2018-11-13","13:15","Tue","2018-11-13","14:45","1:30","MVE","A115 (0)","3GA2","","0"
"program","46","Tue","2018-11-13","13:15","Tue","2018-11-13","14:45","1:30","RBR","A225 (0)","1GD1","","0"
"stage","46","Tue","2018-11-13","13:15","Tue","2018-11-13","14:45","1:30","ATE","","","","0"
"ond","46","Tue","2018-11-13","14:15","Tue","2018-11-13","14:45","0:30","MKU","A128 (0)","3GA1","","0"
"rek","46","Tue","2018-11-13","14:15","Tue","2018-11-13","14:45","0:30","JBO","B116 (0)","2GD1","","0"
"gameplay","46","Tue","2018-11-13","15:00","Tue","2018-11-13","15:30","0:30","LKR","A223 (0)","1GD2","","0"
"gametech","46","Tue","2018-11-13","15:00","Tue","2018-11-13","15:30","0:30","BHN","A130 (0)","1GA1","","0"
"ond","46","Tue","2018-11-13","15:00","Tue","2018-11-13","16:00","1:00","MKU","A128 (0)","3GA1","","0"
"2d","46","Tue","2018-11-13","15:00","Tue","2018-11-13","16:30","1:30","MRE","A129 (0)","2GA1","","0"
"3d","46","Tue","2018-11-13","15:00","Tue","2018-11-13","16:30","1:30","CPE","A224 (0)","2GA2","","0"
"ned","46","Tue","2018-11-13","15:00","Tue","2018-11-13","16:30","1:30","MVE","B115 (0)","1GA2","","0"
"program","46","Tue","2018-11-13","15:00","Tue","2018-11-13","16:30","1:30","RBR","A225 (0)","1GD1","","0"
"rek","46","Tue","2018-11-13","15:00","Tue","2018-11-13","16:30","1:30","JBO","B116 (0)","2GD1","","0"
"stage","46","Tue","2018-11-13","15:00","Tue","2018-11-13","17:00","2:00","ATE","","","","0"
"ned","46","Wed","2018-11-14","08:30","Wed","2018-11-14","09:30","1:00","LMU","A116 (0)","1MM3","","0"
"2d","46","Wed","2018-11-14","08:30","Wed","2018-11-14","10:00","1:30","LEN","B115 (0)","1GA1","","0"
"bapo","46","Wed","2018-11-14","08:30","Wed","2018-11-14","10:00","1:30","DWO","","","","0"
"eng","46","Wed","2018-11-14","08:30","Wed","2018-11-14","10:00","1:30","HBE","B116 (0)","3GA2","","0"
"gamedes","46","Wed","2018-11-14","08:30","Wed","2018-11-14","10:00","1:30","ATE","A224 (0)","3GD1","","0"
"project","46","Wed","2018-11-14","08:30","Wed","2018-11-14","10:00","1:30","CSP","A128 (0)","2GA1","","0"
"project","46","Wed","2018-11-14","08:30","Wed","2018-11-14","10:00","1:30","MJA","A129 (0)","2GA2","","0"
"project","46","Wed","2018-11-14","08:30","Wed","2018-11-14","10:00","1:30","RBA, XGVAC2","A127 (0)","2GD1","","0"
"project","46","Wed","2018-11-14","08:30","Wed","2018-11-14","10:00","1:30","BHN, XGVAC2","A130 (0)","2GD2","","0"
"taken","46","Wed","2018-11-14","08:30","Wed","2018-11-14","10:00","1:30","RBR","","","","0"
"eng","46","Wed","2018-11-14","09:00","Wed","2018-11-14","10:00","1:00","YWI","B114 (0)","1GA2","","0"
"gamedes","46","Wed","2018-11-14","09:00","Wed","2018-11-14","10:00","1:00","JWO","A223 (0)","1GD1","","0"
"eng","46","Wed","2018-11-14","10:15","Wed","2018-11-14","10:45","0:30","YWI","B114 (0)","1GA2","","0"
"gamedes","46","Wed","2018-11-14","10:15","Wed","2018-11-14","10:45","0:30","ATE","A224 (0)","3GD1","","0"
"gamedes","46","Wed","2018-11-14","10:15","Wed","2018-11-14","11:15","1:00","JWO","A223 (0)","1GD1","","0"
"2d","46","Wed","2018-11-14","10:15","Wed","2018-11-14","11:45","1:30","LEN","B115 (0)","1GA1","","0"
"rek","46","Wed","2018-11-14","10:15","Wed","2018-11-14","11:45","1:30","HAL","B116 (0)","3GA2","","0"
"project","46","Wed","2018-11-14","10:15","Wed","2018-11-14","12:45","2:30","CSP","A128 (0)","2GA1","","0"
"project","46","Wed","2018-11-14","10:15","Wed","2018-11-14","12:45","2:30","MJA","A129 (0)","2GA2","","0"
"project","46","Wed","2018-11-14","10:15","Wed","2018-11-14","12:45","2:30","RBA, XGVAC2","A127 (0)","2GD1","","0"
"project","46","Wed","2018-11-14","10:15","Wed","2018-11-14","12:45","2:30","BHN, XGVAC2","A130 (0)","2GD2","","0"
"bapo","46","Wed","2018-11-14","10:15","Wed","2018-11-14","14:45","4:30","DWO","","","","0"
"taken","46","Wed","2018-11-14","10:15","Wed","2018-11-14","14:45","4:30","RBR","","","","0"
"ned","46","Wed","2018-11-14","10:45","Wed","2018-11-14","11:45","1:00","LMU","A208 (0)","1MM2","","0"
"vervang","46","Wed","2018-11-14","10:45","Wed","2018-11-14","11:45","1:00","JBO","","DTP-PM","","0"
"eng","46","Wed","2018-11-14","10:45","Wed","2018-11-14","12:15","1:30","HBE","A224 (0)","3GD1","","0"
"k0072","46","Wed","2018-11-14","10:45","Wed","2018-11-14","12:45","2:00","SLO","A225 (0)","1GA2","","0"
"eng","46","Wed","2018-11-14","11:15","Wed","2018-11-14","12:45","1:30","YWI","B114 (0)","1GD1","","0"
"pauze","46","Wed","2018-11-14","11:45","Wed","2018-11-14","12:15","0:30","JBO","","","","0"
"gamedes","46","Wed","2018-11-14","11:45","Wed","2018-11-14","12:45","1:00","JWO","B115 (0)","1GD2","","0"
"k0901","46","Wed","2018-11-14","11:45","Wed","2018-11-14","12:45","1:00","ATE","A223 (0)","3GA2","","0"
"ned","46","Wed","2018-11-14","11:45","Wed","2018-11-14","12:45","1:00","LMU","A208 (0)","1COM1","","0"
"rek","46","Wed","2018-11-14","11:45","Wed","2018-11-14","12:45","1:00","HAL","B116 (0)","1GA1","","0"
"pauze","46","Wed","2018-11-14","12:45","Wed","2018-11-14","13:15","0:30","AHA, ATE, BHN, CSP, HAL, JWO, LEN, LKR, LMU, MJA, RBA, SLO, SSC, WRO, XGVAC2, YWI","","GA-GD","","0"
"taken","46","Wed","2018-11-14","12:45","Wed","2018-11-14","14:45","2:00","CPE","","","","0"
"eng","46","Wed","2018-11-14","13:15","Wed","2018-11-14","14:15","1:00","YWI","A211 (0)","1MM2","","0"
"gamedes","46","Wed","2018-11-14","13:15","Wed","2018-11-14","14:15","1:00","JWO","B115 (0)","1GD2","","0"
"k0901","46","Wed","2018-11-14","13:15","Wed","2018-11-14","14:15","1:00","ATE","A223 (0)","3GA2","","0"
"ned","46","Wed","2018-11-14","13:15","Wed","2018-11-14","14:15","1:00","LMU","A208 (0)","2MM3","","0"
"project","46","Wed","2018-11-14","13:15","Wed","2018-11-14","14:15","1:00","MJA","A225 (0)","1GA1","","0"
"project","46","Wed","2018-11-14","13:15","Wed","2018-11-14","14:15","1:00","SLO","A224 (0)","1GA2","","0"
"rek","46","Wed","2018-11-14","13:15","Wed","2018-11-14","14:15","1:00","HAL","B116 (0)","2GA2","","0"
"slb","46","Wed","2018-11-14","13:15","Wed","2018-11-14","14:15","1:00","RBA","A127 (0)","2GD1","","0"
"eng","46","Wed","2018-11-14","13:15","Wed","2018-11-14","14:45","1:30","HBE","A130 (0)","2GA1","","0"
"gameplay","46","Wed","2018-11-14","13:15","Wed","2018-11-14","14:45","1:30","LKR","A128 (0)","1GD1","","0"
"rek","46","Wed","2018-11-14","13:15","Wed","2018-11-14","14:45","1:30","JBO","B114 (0)","2GD2","","0"
"eng","46","Wed","2018-11-14","14:15","Wed","2018-11-14","14:45","0:30","YWI","A210 (0)","1MM1","","0"
"gametech","46","Wed","2018-11-14","14:15","Wed","2018-11-14","14:45","0:30","BHN","A223 (0)","2GA2","","0"
"k0072","46","Wed","2018-11-14","14:15","Wed","2018-11-14","14:45","0:30","MJA","A225 (0)","1GA1","","0"
"k0072","46","Wed","2018-11-14","14:15","Wed","2018-11-14","14:45","0:30","SLO","A224 (0)","1GA2","","0"
"ned","46","Wed","2018-11-14","14:15","Wed","2018-11-14","14:45","0:30","LMU","A208 (0)","2MM2","","0"
"rek","46","Wed","2018-11-14","14:15","Wed","2018-11-14","14:45","0:30","HAL","B116 (0)","1GD2","","0"
"stage","46","Wed","2018-11-14","14:15","Wed","2018-11-14","14:45","0:30","RBA","","","","0"
"eng","46","Wed","2018-11-14","15:00","Wed","2018-11-14","15:30","0:30","YWI","A210 (0)","1MM1","","0"
"gameplay","46","Wed","2018-11-14","15:00","Wed","2018-11-14","15:30","0:30","LKR","A128 (0)","1GD1","","0"
"ned","46","Wed","2018-11-14","15:00","Wed","2018-11-14","15:30","0:30","LMU","A208 (0)","2MM2","","0"
"rek","46","Wed","2018-11-14","15:00","Wed","2018-11-14","15:30","0:30","JBO","B114 (0)","2GD2","","0"
"rek","46","Wed","2018-11-14","15:00","Wed","2018-11-14","15:30","0:30","HAL","B116 (0)","1GD2","","0"
"gametech","46","Wed","2018-11-14","15:00","Wed","2018-11-14","16:30","1:30","BHN","A223 (0)","2GA2","","0"
"k0072","46","Wed","2018-11-14","15:00","Wed","2018-11-14","16:30","1:30","MJA","A225 (0)","1GA1","","0"
"k0072","46","Wed","2018-11-14","15:00","Wed","2018-11-14","16:30","1:30","SLO","A224 (0)","1GA2","","0"
"stage","46","Wed","2018-11-14","15:00","Wed","2018-11-14","16:30","1:30","RBA","","","","0"
"bapo","46","Wed","2018-11-14","15:00","Wed","2018-11-14","17:00","2:00","DWO","","","","0"
"taken","46","Wed","2018-11-14","15:00","Wed","2018-11-14","17:00","2:00","CPE","","","","0"
"taken","46","Wed","2018-11-14","15:00","Wed","2018-11-14","17:00","2:00","RBR","","","","0"
"k0072","46","Wed","2018-11-14","15:30","Wed","2018-11-14","16:30","1:00","HBE","A127 (0)","1GD2","","0"
"slb","46","Wed","2018-11-14","15:30","Wed","2018-11-14","16:30","1:00","LKR","B116 (0)","2GD2","","0"
"rek","46","Thu","2018-11-15","08:30","Thu","2018-11-15","09:30","1:00","HAL","B116 (0)","1GD2","","0"
"slb","46","Thu","2018-11-15","08:30","Thu","2018-11-15","09:30","1:00","LMU","A130 (0)","2GA1","","0"
"2d","46","Thu","2018-11-15","08:30","Thu","2018-11-15","10:00","1:30","MRE","A224 (0)","2GA2","","0"
"2d","46","Thu","2018-11-15","08:30","Thu","2018-11-15","10:00","1:30","LEN","A127 (0)","1GA2","","0"
"bapo","46","Thu","2018-11-15","08:30","Thu","2018-11-15","10:00","1:30","CSP","","","","0"
"k0072","46","Thu","2018-11-15","08:30","Thu","2018-11-15","10:00","1:30","CPE","A225 (0)","1GD1","","0"
"studie","46","Thu","2018-11-15","08:30","Thu","2018-11-15","10:00","1:30","ATE","","","","0"
"to","46","Thu","2018-11-15","08:30","Thu","2018-11-15","10:00","1:30","ABR, AKA, ASP, CHA, DOO, FTA, JAR, JBO, JDE, JMA, JZW, MBU, MKA, NKO, RHA, RNO, SHE, VST, WHO","","DTP-PM","","0"
"program","46","Thu","2018-11-15","09:30","Thu","2018-11-15","10:00","0:30","RBR","A129 (0)","1GD2","","0"
"rek","46","Thu","2018-11-15","09:30","Thu","2018-11-15","10:00","0:30","HAL","B116 (0)","2GA1","","0"
"k0072","46","Thu","2018-11-15","10:15","Thu","2018-11-15","10:45","0:30","CPE","A225 (0)","1GD1","","0"
"rek","46","Thu","2018-11-15","10:15","Thu","2018-11-15","10:45","0:30","HAL","B116 (0)","2GA1","","0"
"2d","46","Thu","2018-11-15","10:15","Thu","2018-11-15","11:45","1:30","MRE","A224 (0)","2GA2","","0"
"2d","46","Thu","2018-11-15","10:15","Thu","2018-11-15","11:45","1:30","LEN","A127 (0)","1GA2","","0"
"beg kd","46","Thu","2018-11-15","10:15","Thu","2018-11-15","11:45","1:30","JBO","A112 (0)","2DP2","","0"
"ned","46","Thu","2018-11-15","10:15","Thu","2018-11-15","11:45","1:30","LMU","A130 (0)","3GD1","","0"
"bapo","46","Thu","2018-11-15","10:15","Thu","2018-11-15","12:45","2:30","CSP","","","","0"
"program","46","Thu","2018-11-15","10:15","Thu","2018-11-15","12:45","2:30","RBR","A129 (0)","1GD2","","0"
"studie","46","Thu","2018-11-15","10:15","Thu","2018-11-15","14:45","4:30","ATE","","","","0"
"3d","46","Thu","2018-11-15","10:45","Thu","2018-11-15","12:45","2:00","CPE","A225 (0)","2GA1","","0"
"vormg","46","Thu","2018-11-15","10:45","Thu","2018-11-15","12:45","2:00","SRI","A223 (0)","1GA1","","0"
"rek","46","Thu","2018-11-15","11:15","Thu","2018-11-15","12:15","1:00","HAL","B116 (0)","1GD1","","0"
"ned","46","Thu","2018-11-15","11:15","Thu","2018-11-15","12:45","1:30","MVE","B115 (0)","3GA1","","0"
"pauze","46","Thu","2018-11-15","11:45","Thu","2018-11-15","12:15","0:30","ABR, AKA, ASP, CHA, DOO, FTA, JAR, JBO, JDE, JZW, MBU, NKO, RHA, RNO, SHE, VST, WHO","","DTP-PM","","0"
"ned","46","Thu","2018-11-15","11:45","Thu","2018-11-15","12:45","1:00","LMU","A130 (0)","2GD1","","0"
"slb","46","Thu","2018-11-15","11:45","Thu","2018-11-15","12:45","1:00","DWO","A127 (0)","2GA2","","0"
"slb","46","Thu","2018-11-15","11:45","Thu","2018-11-15","12:45","1:00","JBO","A112 (0)","2DP2","","0"
"pauze","46","Thu","2018-11-15","12:15","Thu","2018-11-15","12:45","0:30","MKU","","","","0"
"bapo","46","Thu","2018-11-15","12:15","Thu","2018-11-15","14:45","2:30","MRE","","","","0"
"pauze","46","Thu","2018-11-15","12:45","Thu","2018-11-15","13:15","0:30","CPE","","","","0"
"pauze","46","Thu","2018-11-15","12:45","Thu","2018-11-15","13:15","0:30","HAL","","","","0"
"pauze","46","Thu","2018-11-15","12:45","Thu","2018-11-15","13:15","0:30","MVE","","","","0"
"pauze","46","Thu","2018-11-15","12:45","Thu","2018-11-15","13:15","0:30","RBR","","","","0"
"pauze","46","Thu","2018-11-15","12:45","Thu","2018-11-15","13:15","0:30","LEN","","","","0"
"pauze","46","Thu","2018-11-15","12:45","Thu","2018-11-15","13:15","0:30","LMU","","","","0"
"pauze","46","Thu","2018-11-15","12:45","Thu","2018-11-15","13:15","0:30","SRI","","","","0"
"project","46","Thu","2018-11-15","12:45","Thu","2018-11-15","14:15","1:30","MKU","W204 (0)","1MD2","","0"
"or verg","46","Thu","2018-11-15","12:45","Thu","2018-11-15","14:45","2:00","DWO, HGR, KSC, PDR","","","","0"
"stage","46","Thu","2018-11-15","12:45","Thu","2018-11-15","14:45","2:00","JBO","","","","0"
"ned","46","Thu","2018-11-15","13:15","Thu","2018-11-15","14:15","1:00","LMU","A130 (0)","2GD1","","0"
"vormg","46","Thu","2018-11-15","13:15","Thu","2018-11-15","14:15","1:00","SRI","A223 (0)","1GA1","","0"
"engine","46","Thu","2018-11-15","13:15","Thu","2018-11-15","14:45","1:30","RBR","A129 (0)","1GD1","","0"
"ned","46","Thu","2018-11-15","13:15","Thu","2018-11-15","14:45","1:30","MVE","B115 (0)","1GD2","","0"
"rek","46","Thu","2018-11-15","13:15","Thu","2018-11-15","14:45","1:30","HAL","B116 (0)","3GA1","","0"
"vormg","46","Thu","2018-11-15","13:15","Thu","2018-11-15","14:45","1:30","LEN","A127 (0)","2GA2","","0"
"examen","46","Thu","2018-11-15","14:15","Thu","2018-11-15","14:45","0:30","LMU","","","","0"
"gamedes","46","Thu","2018-11-15","14:15","Thu","2018-11-15","14:45","0:30","SRI","A223 (0)","2GD1","","0"
"k0072","46","Thu","2018-11-15","14:15","Thu","2018-11-15","14:45","0:30","MKU","W204 (0)","1MD2","","0"
"engine","46","Thu","2018-11-15","15:00","Thu","2018-11-15","15:30","0:30","RBR","A129 (0)","1GD1","","0"
"vormg","46","Thu","2018-11-15","15:00","Thu","2018-11-15","15:30","0:30","LEN","A127 (0)","2GA2","","0"
"examen","46","Thu","2018-11-15","15:00","Thu","2018-11-15","16:30","1:30","LMU","","","","0"
"gamedes","46","Thu","2018-11-15","15:00","Thu","2018-11-15","16:30","1:30","SRI","A223 (0)","2GD1","","0"
"k0072","46","Thu","2018-11-15","15:00","Thu","2018-11-15","16:30","1:30","MKU","W204 (0)","1MD2","","0"
"bapo","46","Thu","2018-11-15","15:00","Thu","2018-11-15","17:00","2:00","MRE","","","","0"
"or verg","46","Thu","2018-11-15","15:00","Thu","2018-11-15","17:00","2:00","DWO, HGR, KSC, PDR","","","","0"
"stage","46","Thu","2018-11-15","15:00","Thu","2018-11-15","17:00","2:00","JBO","","","","0"
"studie","46","Thu","2018-11-15","15:00","Thu","2018-11-15","17:00","2:00","ATE","","","","0"
"2d","46","Fri","2018-11-16","08:30","Fri","2018-11-16","10:00","1:30","LEN","A130 (0)","1GD1","","0"
"bapo","46","Fri","2018-11-16","08:30","Fri","2018-11-16","10:00","1:30","MVE","","","","0"
"k0497","46","Fri","2018-11-16","08:30","Fri","2018-11-16","10:00","1:30","MKU","W005 (0)","K0497-3I1","","0"
"k0505","46","Fri","2018-11-16","08:30","Fri","2018-11-16","10:00","1:30","SLO","A225 (0)","K0505-3G1","","0"
"k0728","46","Fri","2018-11-16","08:30","Fri","2018-11-16","10:00","1:30","CPE","A224 (0)","K0728-3G1","","0"
"k0901","46","Fri","2018-11-16","08:30","Fri","2018-11-16","10:00","1:30","SRI","A129 (0)","2GA1","","0"
"program","46","Fri","2018-11-16","08:30","Fri","2018-11-16","10:00","1:30","RBA","A223 (0)","2GD2","","0"
"stage","46","Fri","2018-11-16","08:30","Fri","2018-11-16","10:00","1:30","MRE","","","","0"
"eng","46","Fri","2018-11-16","09:30","Fri","2018-11-16","10:00","0:30","YWI","B114 (0)","1GA1","","0"
"2d","46","Fri","2018-11-16","10:15","Fri","2018-11-16","10:45","0:30","LEN","A130 (0)","1GD1","","0"
"k0497","46","Fri","2018-11-16","10:15","Fri","2018-11-16","10:45","0:30","MKU","W005 (0)","K0497-3I1","","0"
"k0901","46","Fri","2018-11-16","10:15","Fri","2018-11-16","10:45","0:30","SRI","A129 (0)","2GA1","","0"
"eng","46","Fri","2018-11-16","10:15","Fri","2018-11-16","11:15","1:00","YWI","B114 (0)","1GA1","","0"
"program","46","Fri","2018-11-16","10:15","Fri","2018-11-16","12:15","2:00","RBA","A223 (0)","2GD2","","0"
"k0505","46","Fri","2018-11-16","10:15","Fri","2018-11-16","12:45","2:30","SLO","A225 (0)","K0505-3G1","","0"
"k0728","46","Fri","2018-11-16","10:15","Fri","2018-11-16","12:45","2:30","CPE","A224 (0)","K0728-3G1","","0"
"bapo","46","Fri","2018-11-16","10:15","Fri","2018-11-16","13:15","3:00","MVE","","","","0"
